Compound,Protein,Neighborhood_1,Tag
Cell_growth,PACRG,Target,Target-Cell_growth
Cell_growth,EFCAB9,Target,Target-Cell_growth
Cell_growth,CIMAP1A,Target,Target-Cell_growth
Cell_growth,TEKT2,Target,Target-Cell_growth
Cell_growth,SRCIN1,Target,Target-Cell_growth
Cell_growth,ATP7A,Target,Target-Cell_growth
Cell_growth,TMEM65,Target,Target-Cell_growth
Cell_growth,NRAP,Target,Target-Cell_growth
Cell_growth,XIRP1,Target,Target-Cell_growth
Cell_growth,DSP,Target,Target-Cell_growth
Cell_growth,FXYD1,Target,Target-Cell_growth
Cell_growth,CLDN19,Target,Target-Cell_growth
Cell_growth,FCHSD1,Target,Target-Cell_growth
Cell_growth,SNX9,Target,Target-Cell_growth
Cell_growth,LMOD2,Target,Target-Cell_growth
Cell_growth,MYH7,Target,Target-Cell_growth
Cell_growth,GRIA3,Target,Target-Cell_growth
Cell_growth,SLC32A1,Target,Target-Cell_growth
Cell_growth,ABHD17A,Target,Target-Cell_growth
Cell_growth,SYT12,Target,Target-Cell_growth
Cell_growth,PCLO,Target,Target-Cell_growth
Cell_growth,CACNG5,Target,Target-Cell_growth
Cell_growth,HABP4,Target,Target-Cell_growth
Cell_growth,PDLIM1,Target,Target-Cell_growth
Cell_growth,IGSF11,Target,Target-Cell_growth
Cell_growth,ZDHHC2,Target,Target-Cell_growth
Cell_growth,KCNJ12,Target,Target-Cell_growth
Cell_growth,DMD,Target,Target-Cell_growth
Cell_growth,FAM81A,Target,Target-Cell_growth
Cell_growth,DNMBP,Target,Target-Cell_growth
Cell_growth,BSN,Target,Target-Cell_growth
Cell_growth,KCNJ2,Target,Target-Cell_growth
Cell_growth,FHL2,Target,Target-Cell_growth
Cell_growth,DTNB,Target,Target-Cell_growth
Cell_growth,LMOD1,Target,Target-Cell_growth
Cell_growth,PDLIM5,Target,Target-Cell_growth
Cell_growth,DNM3,Target,Target-Cell_growth
Cell_growth,CEFIP,Target,Target-Cell_growth
Cell_growth,ADCY1,Target,Target-Cell_growth
Cell_growth,NETO1,Target,Target-Cell_growth
Cell_growth,DAO,Target,Target-Cell_growth
Cell_growth,SYNPO2,Target,Target-Cell_growth
Cell_growth,ANKRD1,Target,Target-Cell_growth
Cell_growth,SHISA6,Target,Target-Cell_growth
Cell_growth,SEMA4C,Target,Target-Cell_growth
Cell_growth,DCAF12,Target,Target-Cell_growth
Cell_growth,IGFN1,Target,Target-Cell_growth
Cell_growth,DLG5,Target,Target-Cell_growth
Cell_growth,ARHGAP32,Target,Target-Cell_growth
Cell_growth,MYOM3,Target,Target-Cell_growth
Cell_growth,INPP4A,Target,Target-Cell_growth
Cell_growth,INSYN1,Target,Target-Cell_growth
Cell_growth,ANKRD2,Target,Target-Cell_growth
Cell_growth,FABP5,Target,Target-Cell_growth
Cell_growth,MYBPHL,Target,Target-Cell_growth
Cell_growth,ABHD17B,Target,Target-Cell_growth
Cell_growth,RAB3A,Target,Target-Cell_growth
Cell_growth,PPP1R12B,Target,Target-Cell_growth
Cell_growth,PPP1R12A,Target,Target-Cell_growth
Cell_growth,CACNG8,Target,Target-Cell_growth
Cell_growth,KY,Target,Target-Cell_growth
Cell_growth,SORCS2,Target,Target-Cell_growth
Cell_growth,FBXO45,Target,Target-Cell_growth
Cell_growth,MYOM1,Target,Target-Cell_growth
Cell_growth,STPG4,Target,Target-Cell_growth
Cell_growth,SMCR8,Target,Target-Cell_growth
Cell_growth,ARHGEF9,Target,Target-Cell_growth
Cell_growth,ARHGEF25,Target,Target-Cell_growth
Cell_growth,SEPTIN3,Target,Target-Cell_growth
Cell_growth,LZTS3,Target,Target-Cell_growth
Cell_growth,SH2D5,Target,Target-Cell_growth
Cell_growth,MYZAP,Target,Target-Cell_growth
Cell_growth,GLRX3,Target,Target-Cell_growth
Cell_growth,BCR,Target,Target-Cell_growth
Cell_growth,ACTN2,Target,Target-Cell_growth
Cell_growth,SIGMAR1,Target,Target-Cell_growth
Cell_growth,OOSP2,Target,Target-Cell_growth
Cell_growth,ABHD17C,Target,Target-Cell_growth
Cell_growth,GPHN,Target,Target-Cell_growth
Cell_growth,INSYN2A,Target,Target-Cell_growth
Cell_growth,SEPTIN5,Target,Target-Cell_growth
Cell_growth,AKAP4,Target,Target-Cell_growth
Cell_growth,IQSEC3,Target,Target-Cell_growth
Cell_growth,ALDOA,Target,Target-Cell_growth
Cell_growth,ACTA1,Target,Target-Cell_growth
Cell_growth,NEXN,Target,Target-Cell_growth
Cell_growth,SIPA1L1,Target,Target-Cell_growth
Cell_growth,UNC13A,Target,Target-Cell_growth
Cell_growth,SV2A,Target,Target-Cell_growth
Cell_growth,SHANK3,Target,Target-Cell_growth
Cell_growth,DNM1,Target,Target-Cell_growth
Cell_growth,USP45,Target,Target-Cell_growth
Cell_growth,RPH3A,Target,Target-Cell_growth
Cell_growth,TPRG1L,Target,Target-Cell_growth
Cell_growth,ARFGEF2,Target,Target-Cell_growth
Cell_growth,TANC2,Target,Target-Cell_growth
Cell_growth,PACSIN1,Target,Target-Cell_growth
Cell_growth,PDLIM4,Target,Target-Cell_growth
Cell_growth,GNAT1,Target,Target-Cell_growth
Cell_growth,CARTPT,Target,Target-Cell_growth
Cell_growth,RAB5A,Target,Target-Cell_growth
Cell_growth,RIC8A,Target,Target-Cell_growth
Cell_growth,CCDC66,Target,Target-Cell_growth
Cell_growth,SLC2A1,Target,Target-Cell_growth
Cell_growth,DRD1,Target,Target-Cell_growth
Cell_growth,ROR1,Target,Target-Cell_growth
Cell_growth,DOCK10,Target,Target-Cell_growth
Cell_growth,ASRGL1,Target,Target-Cell_growth
Cell_growth,ABHD13,Target,Target-Cell_growth
Cell_growth,NOTCH2,Target,Target-Cell_growth
Cell_growth,ABHD12,Target,Target-Cell_growth
Cell_growth,DIP2A,Target,Target-Cell_growth
Cell_growth,USH2A,Target,Target-Cell_growth
Cell_growth,RDH12,Target,Target-Cell_growth
Cell_growth,CEP250,Target,Target-Cell_growth
Cell_growth,SNCA,Target,Target-Cell_growth
Cell_growth,RD3,Target,Target-Cell_growth
Cell_growth,PTPRU,Target,Target-Cell_growth
Cell_growth,PTPRO,Target,Target-Cell_growth
Cell_growth,CTTNBP2,Target,Target-Cell_growth
Cell_growth,RHO,Target,Target-Cell_growth
Cell_growth,ARC,Target,Target-Cell_growth
Cell_growth,NOL3,Target,Target-Cell_growth
Cell_growth,WT1,Target,Target-Cell_growth
Cell_growth,DYNLT1,Target,Target-Cell_growth
Cell_growth,HKDC1,Target,Target-Cell_growth
Cell_growth,ABI2,Target,Target-Cell_growth
Cell_growth,DRAM2,Target,Target-Cell_growth
Cell_growth,CFAP418,Target,Target-Cell_growth
Cell_growth,BSG,Target,Target-Cell_growth
Cell_growth,GUCA1A,Target,Target-Cell_growth
Cell_growth,GUK1,Target,Target-Cell_growth
Cell_growth,TULP1,Target,Target-Cell_growth
Cell_growth,ADGRV1,Target,Target-Cell_growth
Cell_growth,LCA5,Target,Target-Cell_growth
Cell_growth,MYCBPAP,Target,Target-Cell_growth
Cell_growth,PRSS55,Target,Target-Cell_growth
Cell_growth,GRID1,Target,Target-Cell_growth
Cell_growth,ALPK1,Target,Target-Cell_growth
Cell_growth,ZP2,Target,Target-Cell_growth
Cell_growth,TESC,Target,Target-Cell_growth
Cell_growth,RAB27A,Target,Target-Cell_growth
Cell_growth,DAGLA,Target,Target-Cell_growth
Cell_growth,KIF3A,Target,Target-Cell_growth
Cell_growth,IFT122,Target,Target-Cell_growth
Cell_growth,KIAA1549,Target,Target-Cell_growth
Cell_growth,WDR19,Target,Target-Cell_growth
Cell_growth,RPGRIP1,Target,Target-Cell_growth
Cell_growth,CFAP410,Target,Target-Cell_growth
Cell_growth,CEP290,Target,Target-Cell_growth
Cell_growth,SHISA9,Target,Target-Cell_growth
Cell_growth,MAK,Target,Target-Cell_growth
Cell_growth,ALPK3,Target,Target-Cell_growth
Cell_growth,SPATA7,Target,Target-Cell_growth
Cell_growth,RP1L1,Target,Target-Cell_growth
Cell_growth,HELLS,Target,Target-Cell_growth
Cell_growth,EFNA2,Target,Target-Cell_growth
Cell_growth,ABCA4,Target,Target-Cell_growth
Cell_growth,MYRIP,Target,Target-Cell_growth
Cell_growth,CETN1,Target,Target-Cell_growth
Cell_growth,ATP2B2,Target,Target-Cell_growth
Cell_growth,PCDH19,Target,Target-Cell_growth
Cell_growth,ATOH8,Target,Target-Cell_growth
Cell_growth,ARHGEF7,Target,Target-Cell_growth
Cell_growth,LRRC17,Target,Target-Cell_growth
Cell_growth,GAPDHS,Target,Target-Cell_growth
Cell_growth,CFL1,Target,Target-Cell_growth
Cell_growth,RAC1,Target,Target-Cell_growth
Cell_growth,EVL,Target,Target-Cell_growth
Cell_growth,ROCK1,Target,Target-Cell_growth
Cell_growth,CARMIL1,Target,Target-Cell_growth
Cell_growth,PHACTR4,Target,Target-Cell_growth
Cell_growth,APLP2,Target,Target-Cell_growth
Cell_growth,APPL2,Target,Target-Cell_growth
Cell_growth,SMCP,Target,Target-Cell_growth
Cell_growth,FGD3,Target,Target-Cell_growth
Cell_growth,ARPIN,Target,Target-Cell_growth
Cell_growth,SPN,Target,Target-Cell_growth
Cell_growth,DEAF1,Target,Target-Cell_growth
Cell_growth,DBNL,Target,Target-Cell_growth
Cell_growth,ARHGEF6,Target,Target-Cell_growth
Cell_growth,RAB13,Target,Target-Cell_growth
Cell_growth,ILK,Target,Target-Cell_growth
Cell_growth,APPL1,Target,Target-Cell_growth
Cell_growth,SH3RF1,Target,Target-Cell_growth
Cell_growth,SORD,Target,Target-Cell_growth
Cell_growth,AIF1,Target,Target-Cell_growth
Cell_growth,DCDC2,Target,Target-Cell_growth
Cell_growth,PTPRS,Target,Target-Cell_growth
Cell_growth,BTBD3,Target,Target-Cell_growth
Cell_growth,NUP62,Target,Target-Cell_growth
Cell_growth,STUM,Target,Target-Cell_growth
Cell_growth,SYTL2,Target,Target-Cell_growth
Cell_growth,SYTL1,Target,Target-Cell_growth
Cell_growth,CITED1,Target,Target-Cell_growth
Cell_growth,CDT1,Target,Target-Cell_growth
Cell_growth,EXOC3L1,Target,Target-Cell_growth
Cell_growth,PLPPR4,Target,Target-Cell_growth
Cell_growth,RYR1,Target,Target-Cell_growth
Cell_growth,GRID2,Target,Target-Cell_growth
Cell_growth,PPP1R42,Target,Target-Cell_growth
Cell_growth,CACNG4,Target,Target-Cell_growth
Cell_growth,JPH1,Target,Target-Cell_growth
Cell_growth,CACNG3,Target,Target-Cell_growth
Cell_growth,ATP6V1E1,Target,Target-Cell_growth
Cell_growth,PSD3,Target,Target-Cell_growth
Cell_growth,ANKS4B,Target,Target-Cell_growth
Cell_growth,USH1C,Target,Target-Cell_growth
Cell_growth,SPAG17,Target,Target-Cell_growth
Cell_growth,LRGUK,Target,Target-Cell_growth
Cell_growth,ATP6V1A,Target,Target-Cell_growth
Cell_growth,RHOD,Target,Target-Cell_growth
Cell_growth,ICAM2,Target,Target-Cell_growth
Cell_growth,JPH3,Target,Target-Cell_growth
Cell_growth,PMFBP1,Target,Target-Cell_growth
Cell_growth,CASQ2,Target,Target-Cell_growth
Cell_growth,CASQ1,Target,Target-Cell_growth
Cell_growth,IFT20,Target,Target-Cell_growth
Cell_growth,SMTNL1,Target,Target-Cell_growth
Cell_growth,MYO7B,Target,Target-Cell_growth
Cell_growth,LDLR,Target,Target-Cell_growth
Cell_growth,SPATA6,Target,Target-Cell_growth
Cell_growth,DHRS7C,Target,Target-Cell_growth
Cell_growth,SUN5,Target,Target-Cell_growth
Cell_growth,PSD2,Target,Target-Cell_growth
Cell_growth,STK33,Target,Target-Cell_growth
Cell_growth,CACNG2,Target,Target-Cell_growth
Cell_growth,BAG5,Target,Target-Cell_growth
Cell_growth,THBS4,Target,Target-Cell_growth
Cell_growth,AKNA,Target,Target-Cell_growth
Cell_growth,THBS1,Target,Target-Cell_growth
Cell_growth,CFAP47,Target,Target-Cell_growth
Cell_growth,CFAP221,Target,Target-Cell_growth
Cell_growth,SLC39A9,Target,Target-Cell_growth
Cell_growth,MSN,Target,Target-Cell_growth
Cell_growth,PRCD,Target,Target-Cell_growth
Cell_growth,SYNGR2,Target,Target-Cell_growth
Cell_growth,RAB11B,Target,Target-Cell_growth
Cell_growth,SLC6A17,Target,Target-Cell_growth
Cell_growth,CACNB3,Target,Target-Cell_growth
Cell_growth,SYN3,Target,Target-Cell_growth
Cell_growth,SYN2,Target,Target-Cell_growth
Cell_growth,CACNB2,Target,Target-Cell_growth
Cell_growth,SYN1,Target,Target-Cell_growth
Cell_growth,COPS4,Target,Target-Cell_growth
Cell_growth,MYO16,Target,Target-Cell_growth
Cell_growth,NYAP1,Target,Target-Cell_growth
Cell_growth,HEXB,Target,Target-Cell_growth
Cell_growth,PADI6,Target,Target-Cell_growth
Cell_growth,SYNGR3,Target,Target-Cell_growth
Cell_growth,ASTL,Target,Target-Cell_growth
Cell_growth,NYAP2,Target,Target-Cell_growth
Cell_growth,WNT5A,Target,Target-Cell_growth
Cell_growth,KLK8,Target,Target-Cell_growth
Cell_growth,STX1A,Target,Target-Cell_growth
Cell_growth,BRSK1,Target,Target-Cell_growth
Cell_growth,MT3,Target,Target-Cell_growth
Cell_growth,MBTPS2,Target,Target-Cell_growth
Cell_growth,MBTPS1,Target,Target-Cell_growth
Cell_growth,CREB3L1,Target,Target-Cell_growth
Cell_growth,ROBO1,Target,Target-Cell_growth
Cell_growth,UPF1,Target,Target-Cell_growth
Cell_growth,AGO2,Target,Target-Cell_growth
Cell_growth,MUC1,Target,Target-Cell_growth
Cell_growth,ROBO2,Target,Target-Cell_growth
Cell_growth,RELN,Target,Target-Cell_growth
Cell_growth,GLP1R,Target,Target-Cell_growth
Cell_growth,GLUL,Target,Target-Cell_growth
Cell_growth,PLP1,Target,Target-Cell_growth
Cell_growth,MBP,Target,Target-Cell_growth
Cell_growth,PRG2,Target,Target-Cell_growth
Cell_growth,GDI1,Target,Target-Cell_growth
Cell_growth,GNAO1,Target,Target-Cell_growth
Cell_growth,GSN,Target,Target-Cell_growth
Cell_growth,CNGB1,Target,Target-Cell_growth
Cell_growth,HSP90AA1,Target,Target-Cell_growth
Cell_growth,EFCAB7,Target,Target-Cell_growth
Cell_growth,CCT2,Target,Target-Cell_growth
Cell_growth,CCT5,Target,Target-Cell_growth
Cell_growth,GNB1,Target,Target-Cell_growth
Cell_growth,GPI,Target,Target-Cell_growth
Cell_growth,CLTC,Target,Target-Cell_growth
Cell_growth,NDRG1,Target,Target-Cell_growth
Cell_growth,MIB1,Target,Target-Cell_growth
Cell_growth,WDR1,Target,Target-Cell_growth
Cell_growth,HSPA5,Target,Target-Cell_growth
Cell_growth,PDIA3,Target,Target-Cell_growth
Cell_growth,TMEM231,Target,Target-Cell_growth
Cell_growth,GOT2,Target,Target-Cell_growth
Cell_growth,GNB2,Target,Target-Cell_growth
Cell_growth,PEBP1,Target,Target-Cell_growth
Cell_growth,PRDX1,Target,Target-Cell_growth
Cell_growth,ATP5PD,Target,Target-Cell_growth
Cell_growth,DLAT,Target,Target-Cell_growth
Cell_growth,ENO2,Target,Target-Cell_growth
Cell_growth,SEPTIN8,Target,Target-Cell_growth
Cell_growth,PHGDH,Target,Target-Cell_growth
Cell_growth,BRME1,Target,Target-Cell_growth
Cell_growth,IQCE,Target,Target-Cell_growth
Cell_growth,HSF2BP,Target,Target-Cell_growth
Cell_growth,GFAP,Target,Target-Cell_growth
Cell_growth,GAPDH,Target,Target-Cell_growth
Cell_growth,EHD3,Target,Target-Cell_growth
Cell_growth,PLCB1,Target,Target-Cell_growth
Cell_growth,PKM,Target,Target-Cell_growth
Cell_growth,PGAM1,Target,Target-Cell_growth
Cell_growth,PDHA1,Target,Target-Cell_growth
Cell_growth,GPR157,Target,Target-Cell_growth
Cell_growth,IMMT,Target,Target-Cell_growth
Cell_growth,DDR2,Target,Target-Cell_growth
Cell_growth,TKT,Target,Target-Cell_growth
Cell_growth,CNTN1,Target,Target-Cell_growth
Cell_growth,GNB5,Target,Target-Cell_growth
Cell_growth,MOBP,Target,Target-Cell_growth
Cell_growth,NME2,Target,Target-Cell_growth
Cell_growth,NME1,Target,Target-Cell_growth
Cell_growth,NEFM,Target,Target-Cell_growth
Cell_growth,NEFL,Target,Target-Cell_growth
Cell_growth,SEPTIN2,Target,Target-Cell_growth
Cell_growth,HSPA8,Target,Target-Cell_growth
Cell_growth,TAGLN3,Target,Target-Cell_growth
Cell_growth,ATP5PB,Target,Target-Cell_growth
Cell_growth,NAPG,Target,Target-Cell_growth
Cell_growth,NAPA,Target,Target-Cell_growth
Cell_growth,VCP,Target,Target-Cell_growth
Cell_growth,ACO2,Target,Target-Cell_growth
Cell_growth,PPIA,Target,Target-Cell_growth
Cell_growth,NDUFS3,Target,Target-Cell_growth
Cell_growth,SCN2A,Target,Target-Cell_growth
Cell_growth,RPS27A,Target,Target-Cell_growth
Cell_growth,LDHB,Target,Target-Cell_growth
Cell_growth,NDUFS1,Target,Target-Cell_growth
Cell_growth,STXBP1,Target,Target-Cell_growth
Cell_growth,PITPNA,Target,Target-Cell_growth
Cell_growth,GDI2,Target,Target-Cell_growth
Cell_growth,INA,Target,Target-Cell_growth
Cell_growth,EVC2,Target,Target-Cell_growth
Cell_growth,HSPA9,Target,Target-Cell_growth
Cell_growth,HSPA2,Target,Target-Cell_growth
Cell_growth,HSPD1,Target,Target-Cell_growth
Cell_growth,MOG,Target,Target-Cell_growth
Cell_growth,IDH3A,Target,Target-Cell_growth
Cell_growth,DLD,Target,Target-Cell_growth
Cell_growth,UQCRC1,Target,Target-Cell_growth
Cell_growth,TUBB4A,Target,Target-Cell_growth
Cell_growth,TUBA1B,Target,Target-Cell_growth
Cell_growth,ATP5F1B,Target,Target-Cell_growth
Cell_growth,ARL13B,Target,Target-Cell_growth
Cell_growth,SAPCD2,Target,Target-Cell_growth
Cell_growth,IGSF8,Target,Target-Cell_growth
Cell_growth,GNB4,Target,Target-Cell_growth
Cell_growth,NAPB,Target,Target-Cell_growth
Cell_growth,MYH14,Target,Target-Cell_growth
Cell_growth,YWHAG,Target,Target-Cell_growth
Cell_growth,CNGA2,Target,Target-Cell_growth
Cell_growth,SEPTIN7,Target,Target-Cell_growth
Cell_growth,EVC,Target,Target-Cell_growth
Cell_growth,AMH,Target,Target-Cell_growth
Cell_growth,MIF,Target,Target-Cell_growth
Cell_growth,CCT3,Target,Target-Cell_growth
Cell_growth,UQCRFS1,Target,Target-Cell_growth
Cell_growth,TUFM,Target,Target-Cell_growth
Cell_growth,DLST,Target,Target-Cell_growth
Cell_growth,SLC25A12,Target,Target-Cell_growth
Cell_growth,TMEM17,Target,Target-Cell_growth
Cell_growth,MOSMO,Target,Target-Cell_growth
Cell_growth,ATP5F1A,Target,Target-Cell_growth
Cell_growth,ATP1B1,Target,Target-Cell_growth
Cell_growth,ATP1A3,Target,Target-Cell_growth
Cell_growth,ATP1A2,Target,Target-Cell_growth
Cell_growth,ATP1A1,Target,Target-Cell_growth
Cell_growth,CNP,Target,Target-Cell_growth
Cell_growth,CKB,Target,Target-Cell_growth
Cell_growth,SPTAN1,Target,Target-Cell_growth
Cell_growth,SOD2,Target,Target-Cell_growth
Cell_growth,SOD1,Target,Target-Cell_growth
Cell_growth,SNAP25,Target,Target-Cell_growth
Cell_growth,ASS1,Target,Target-Cell_growth
Cell_growth,ATP5PO,Target,Target-Cell_growth
Cell_growth,UBC,Target,Target-Cell_growth
Cell_growth,UBB,Target,Target-Cell_growth
Cell_growth,UBA52,Target,Target-Cell_growth
Cell_growth,TCP1,Target,Target-Cell_growth
Cell_growth,SUCLA2,Target,Target-Cell_growth
Cell_growth,UQCRC2,Target,Target-Cell_growth
Cell_growth,VAMP2,Target,Target-Cell_growth
Cell_growth,ATP5F1C,Target,Target-Cell_growth
Cell_growth,CLDN11,Target,Target-Cell_growth
Cell_growth,VDAC1,Target,Target-Cell_growth
Cell_growth,NDUFA10,Target,Target-Cell_growth
Cell_growth,CA2,Target,Target-Cell_growth
Cell_growth,CANX,Target,Target-Cell_growth
Cell_growth,SLC25A3,Target,Target-Cell_growth
Cell_growth,SLC25A5,Target,Target-Cell_growth
Cell_growth,SLC25A4,Target,Target-Cell_growth
Cell_growth,CYCS,Target,Target-Cell_growth
Cell_growth,CRYAB,Target,Target-Cell_growth
Cell_growth,COX5B,Target,Target-Cell_growth
Cell_growth,COX5A,Target,Target-Cell_growth
Cell_growth,PRDX2,Target,Target-Cell_growth
Cell_growth,ENO1,Target,Target-Cell_growth
Cell_growth,ACTR1A,Target,Target-Cell_growth
Cell_growth,RALA,Target,Target-Cell_growth
Cell_growth,STIP1,Target,Target-Cell_growth
Cell_growth,TPPP,Target,Target-Cell_growth
Cell_growth,NDUFV2,Target,Target-Cell_growth
Cell_growth,CNRIP1,Target,Target-Cell_growth
Cell_growth,EEF1A1,Target,Target-Cell_growth
Cell_growth,REC114,Target,Target-Cell_growth
Cell_growth,MYMX,Target,Target-Cell_growth
Cell_growth,GSTM1,Target,Target-Cell_growth
Cell_growth,BRCA2,Target,Target-Cell_growth
Cell_growth,EEF1A2,Target,Target-Cell_growth
Cell_growth,PRDX3,Target,Target-Cell_growth
Cell_growth,COX6A1,Target,Target-Cell_growth
Cell_growth,UCHL1,Target,Target-Cell_growth
Cell_growth,CNGA4,Target,Target-Cell_growth
Cell_growth,SDHA,Target,Target-Cell_growth
Cell_growth,MYMK,Target,Target-Cell_growth
Cell_growth,DPYSL2,Target,Target-Cell_growth
Cell_growth,FBF1,Target,Target-Cell_growth
Cell_growth,ALB,Target,Target-Cell_growth
Cell_growth,ACTG1,Target,Target-Cell_growth
Cell_growth,ACTB,Target,Target-Cell_growth
Cell_growth,MDH1,Target,Target-Cell_growth
Cell_growth,MDH2,Target,Target-Cell_growth
Cell_growth,CEP131,Target,Target-Cell_growth
Cell_growth,SLC51B,Target,Target-Cell_growth
Cell_growth,RHCG,Target,Target-Cell_growth
Cell_growth,SLC4A8,Target,Target-Cell_growth
Cell_growth,RHBG,Target,Target-Cell_growth
Cell_growth,SLC4A7,Target,Target-Cell_growth
Cell_growth,ATP12A,Target,Target-Cell_growth
Cell_growth,CRH,Target,Target-Cell_growth
Cell_growth,SLC16A10,Target,Target-Cell_growth
Cell_growth,SLC26A7,Target,Target-Cell_growth
Cell_growth,FXYD4,Target,Target-Cell_growth
Cell_growth,PLLP,Target,Target-Cell_growth
Cell_growth,SLC9A8,Target,Target-Cell_growth
Cell_growth,SLC26A1,Target,Target-Cell_growth
Cell_growth,SCNN1B,Target,Target-Cell_growth
Cell_growth,SCNN1G,Target,Target-Cell_growth
Cell_growth,SLC22A3,Target,Target-Cell_growth
Cell_growth,SLC9A4,Target,Target-Cell_growth
Cell_growth,SLC31A1,Target,Target-Cell_growth
Cell_growth,AQP1,Target,Target-Cell_growth
Cell_growth,SLC4A5,Target,Target-Cell_growth
Cell_growth,SLC15A2,Target,Target-Cell_growth
Cell_growth,SLC22A7,Target,Target-Cell_growth
Cell_growth,GP2,Target,Target-Cell_growth
Cell_growth,NHERF2,Target,Target-Cell_growth
Cell_growth,SLC16A12,Target,Target-Cell_growth
Cell_growth,AQP2,Target,Target-Cell_growth
Cell_growth,ATP1B3,Target,Target-Cell_growth
Cell_growth,ATP6V0D2,Target,Target-Cell_growth
Cell_growth,SLC13A2,Target,Target-Cell_growth
Cell_growth,SLC13A1,Target,Target-Cell_growth
Cell_growth,NAALADL1,Target,Target-Cell_growth
Cell_growth,PRKAB2,Target,Target-Cell_growth
Cell_growth,AHCYL1,Target,Target-Cell_growth
Cell_growth,PRKAA1,Target,Target-Cell_growth
Cell_growth,GUCY2D,Target,Target-Cell_growth
Cell_growth,PRKAA2,Target,Target-Cell_growth
Cell_growth,SLC34A2,Target,Target-Cell_growth
Cell_growth,RAB10,Target,Target-Cell_growth
Cell_growth,SLC4A1,Target,Target-Cell_growth
Cell_growth,SLC16A1,Target,Target-Cell_growth
Cell_growth,SLC14A2,Target,Target-Cell_growth
Cell_growth,SLC10A1,Target,Target-Cell_growth
Cell_growth,SLC29A2,Target,Target-Cell_growth
Cell_growth,NPC1L1,Target,Target-Cell_growth
Cell_growth,KCNQ1,Target,Target-Cell_growth
Cell_growth,ERBB4,Target,Target-Cell_growth
Cell_growth,TRPV1,Target,Target-Cell_growth
Cell_growth,STAB2,Target,Target-Cell_growth
Cell_growth,SHANK2,Target,Target-Cell_growth
Cell_growth,GRIN3A,Target,Target-Cell_growth
Cell_growth,DSTYK,Target,Target-Cell_growth
Cell_growth,ENPP3,Target,Target-Cell_growth
Cell_growth,SLC12A2,Target,Target-Cell_growth
Cell_growth,ADCY3,Target,Target-Cell_growth
Cell_growth,ADCY5,Target,Target-Cell_growth
Cell_growth,SLC22A1,Target,Target-Cell_growth
Cell_growth,GLI2,Target,Target-Cell_growth
Cell_growth,SLC6A18,Target,Target-Cell_growth
Cell_growth,MOK,Target,Target-Cell_growth
Cell_growth,TTLL10,Target,Target-Cell_growth
Cell_growth,ABCG8,Target,Target-Cell_growth
Cell_growth,SLC9B2,Target,Target-Cell_growth
Cell_growth,MERTK,Target,Target-Cell_growth
Cell_growth,CEP135,Target,Target-Cell_growth
Cell_growth,MKS1,Target,Target-Cell_growth
Cell_growth,CBY1,Target,Target-Cell_growth
Cell_growth,SCHIP1,Target,Target-Cell_growth
Cell_growth,DNAAF5,Target,Target-Cell_growth
Cell_growth,GRIN2C,Target,Target-Cell_growth
Cell_growth,GPR161,Target,Target-Cell_growth
Cell_growth,PDE4C,Target,Target-Cell_growth
Cell_growth,RTBDN,Target,Target-Cell_growth
Cell_growth,IFT172,Target,Target-Cell_growth
Cell_growth,SLC4A9,Target,Target-Cell_growth
Cell_growth,EPB41,Target,Target-Cell_growth
Cell_growth,SLC39A8,Target,Target-Cell_growth
Cell_growth,OFD1,Target,Target-Cell_growth
Cell_growth,TSSK4,Target,Target-Cell_growth
Cell_growth,MUSK,Target,Target-Cell_growth
Cell_growth,HYAL2,Target,Target-Cell_growth
Cell_growth,TSSK1B,Target,Target-Cell_growth
Cell_growth,CCDC40,Target,Target-Cell_growth
Cell_growth,ARL3,Target,Target-Cell_growth
Cell_growth,KIAA1210,Target,Target-Cell_growth
Cell_growth,HOATZ,Target,Target-Cell_growth
Cell_growth,SLC12A1,Target,Target-Cell_growth
Cell_growth,SLC6A12,Target,Target-Cell_growth
Cell_growth,BBS7,Target,Target-Cell_growth
Cell_growth,BSND,Target,Target-Cell_growth
Cell_growth,CALHM1,Target,Target-Cell_growth
Cell_growth,KIF19,Target,Target-Cell_growth
Cell_growth,SDC3,Target,Target-Cell_growth
Cell_growth,SLC9A2,Target,Target-Cell_growth
Cell_growth,RILPL2,Target,Target-Cell_growth
Cell_growth,KCNE2,Target,Target-Cell_growth
Cell_growth,PKD2,Target,Target-Cell_growth
Cell_growth,PRKD2,Target,Target-Cell_growth
Cell_growth,ARRB1,Target,Target-Cell_growth
Cell_growth,PRSS8,Target,Target-Cell_growth
Cell_growth,SLC4A11,Target,Target-Cell_growth
Cell_growth,DAG1,Target,Target-Cell_growth
Cell_growth,TRPV4,Target,Target-Cell_growth
Cell_growth,RACGAP1,Target,Target-Cell_growth
Cell_growth,TMEM237,Target,Target-Cell_growth
Cell_growth,CEP41,Target,Target-Cell_growth
Cell_growth,LHFPL4,Target,Target-Cell_growth
Cell_growth,LHFPL3,Target,Target-Cell_growth
Cell_growth,SGSM3,Target,Target-Cell_growth
Cell_growth,SLC16A2,Target,Target-Cell_growth
Cell_growth,SLC5A3,Target,Target-Cell_growth
Cell_growth,CFAP36,Target,Target-Cell_growth
Cell_growth,CLDN15,Target,Target-Cell_growth
Cell_growth,CLDN10,Target,Target-Cell_growth
