Compound,Protein,Neighborhood_1,Tag
Nootropic,SMARCA5,1Neigh,1Neigh-Nootropic
Nootropic,APP,1Neigh,1Neigh-Nootropic
Nootropic,KAT6B,1Neigh,1Neigh-Nootropic
Nootropic,PPARG,1Neigh,1Neigh-Nootropic
Nootropic,CTBP1,1Neigh,1Neigh-Nootropic
Nootropic,MAML1,1Neigh,1Neigh-Nootropic
Nootropic,STAT5B,1Neigh,1Neigh-Nootropic
Nootropic,TAL1,1Neigh,1Neigh-Nootropic
Nootropic,REL,1Neigh,1Neigh-Nootropic
Nootropic,NEUROD1,1Neigh,1Neigh-Nootropic
Nootropic,SNIP1,1Neigh,1Neigh-Nootropic
Nootropic,H2AZ1,1Neigh,1Neigh-Nootropic
Nootropic,NPM1,1Neigh,1Neigh-Nootropic
Nootropic,RAD21,1Neigh,1Neigh-Nootropic
Nootropic,STAT6,1Neigh,1Neigh-Nootropic
Nootropic,RUNX1,1Neigh,1Neigh-Nootropic
Nootropic,MED1,1Neigh,1Neigh-Nootropic
Nootropic,KMT2D,1Neigh,1Neigh-Nootropic
Nootropic,DDB1,1Neigh,1Neigh-Nootropic
Nootropic,HDAC3,1Neigh,1Neigh-Nootropic
Nootropic,JUNB,1Neigh,1Neigh-Nootropic
Nootropic,H2AC8,1Neigh,1Neigh-Nootropic
Nootropic,CDC25A,1Neigh,1Neigh-Nootropic
Nootropic,CEBPB,1Neigh,1Neigh-Nootropic
Nootropic,FEN1,1Neigh,1Neigh-Nootropic
Nootropic,SMAD1,1Neigh,1Neigh-Nootropic
Nootropic,FOS,1Neigh,1Neigh-Nootropic
Nootropic,ING2,1Neigh,1Neigh-Nootropic
Nootropic,ARNT2,1Neigh,1Neigh-Nootropic
Nootropic,TADA3,1Neigh,1Neigh-Nootropic
Nootropic,HCFC1,1Neigh,1Neigh-Nootropic
Nootropic,FOSL1,1Neigh,1Neigh-Nootropic
Nootropic,SP3,1Neigh,1Neigh-Nootropic
Nootropic,REST,1Neigh,1Neigh-Nootropic
Nootropic,CTBP2,1Neigh,1Neigh-Nootropic
Nootropic,KMT2E,1Neigh,1Neigh-Nootropic
Nootropic,HNF4A,1Neigh,1Neigh-Nootropic
Nootropic,STAT2,1Neigh,1Neigh-Nootropic
Nootropic,SUZ12,1Neigh,1Neigh-Nootropic
Nootropic,PRMT5,1Neigh,1Neigh-Nootropic
Nootropic,PCK1,1Neigh,1Neigh-Nootropic
Nootropic,EZH2,1Neigh,1Neigh-Nootropic
