Compound,Protein,Neighborhood_1,Tag
Nervous_system,ZHX2,Target,Target-Nervous_system
Nervous_system,FAM151B,Target,Target-Nervous_system
Nervous_system,TAFA1,Target,Target-Nervous_system
Nervous_system,NRBP2,Target,Target-Nervous_system
Nervous_system,SMARCA1,Target,Target-Nervous_system
Nervous_system,TRIM71,Target,Target-Nervous_system
Nervous_system,SEPTIN14,Target,Target-Nervous_system
Nervous_system,ACP3,Target,Target-Nervous_system
Nervous_system,ARL3,Target,Target-Nervous_system
Nervous_system,LDB1,Target,Target-Nervous_system
Nervous_system,ADORA1,Target,Target-Nervous_system
Nervous_system,POMGNT2,Target,Target-Nervous_system
Nervous_system,USP9X,Target,Target-Nervous_system
Nervous_system,TNN,Target,Target-Nervous_system
Nervous_system,PLN,Target,Target-Nervous_system
Nervous_system,HEXB,Target,Target-Nervous_system
Nervous_system,FGF10,Target,Target-Nervous_system
Nervous_system,GPR157,Target,Target-Nervous_system
Nervous_system,GPR171,Target,Target-Nervous_system
Nervous_system,FABP5,Target,Target-Nervous_system
Nervous_system,IL33,Target,Target-Nervous_system
Nervous_system,RACGAP1,Target,Target-Nervous_system
Nervous_system,SEMA6A,Target,Target-Nervous_system
Nervous_system,MGLL,Target,Target-Nervous_system
Nervous_system,TREM2,Target,Target-Nervous_system
Nervous_system,SEPTIN4,Target,Target-Nervous_system
Nervous_system,NR4A2,Target,Target-Nervous_system
Nervous_system,BRSK2,Target,Target-Nervous_system
Nervous_system,UGCG,Target,Target-Nervous_system
Nervous_system,ID2,Target,Target-Nervous_system
Nervous_system,STK19,Target,Target-Nervous_system
Nervous_system,RP1,Target,Target-Nervous_system
Nervous_system,MAPRE2,Target,Target-Nervous_system
Nervous_system,MDGA1,Target,Target-Nervous_system
Nervous_system,AQP4,Target,Target-Nervous_system
Nervous_system,DISC1,Target,Target-Nervous_system
Nervous_system,TMEM100,Target,Target-Nervous_system
Nervous_system,ZFHX2,Target,Target-Nervous_system
Nervous_system,MMP24,Target,Target-Nervous_system
Nervous_system,ADNP,Target,Target-Nervous_system
Nervous_system,CEND1,Target,Target-Nervous_system
Nervous_system,NIF3L1,Target,Target-Nervous_system
